WWTP name,Latitude,Longitude,Capacity (p.e),N kg/per year,country,province,nuts2_id,country_code,P kg/per year
Siofok uj agglomeracios- Szennyviztisztito Telep,46.897032,18.085746,170000,744600.0,Hungary,Dél-Dunántúl,HU23,Hungary,238068
Sirok - Szennyviztisztito Telep,47.921429,20.187456,2107,9228.66,Hungary,Észak-Magyarország,HU31,Hungary,2950.64
Sitke - Szennyviztisztito Telep,47.237336,17.02535,720,3153.6,Hungary,Nyugat-Dunántúl,HU22,Hungary,1008.29
Solt - Szennyviztisztito Telep,46.784131,19.006158,11250,49275.0,Hungary,Dél-Alföld,HU33,Hungary,15754.5
Soltvadkert - Szennyviztisztito Telep,46.569807,19.385231,10980,48092.4,Hungary,Dél-Alföld,HU33,Hungary,15376.4
Solymar - Szennyviztisztito Telep,47.595267,18.958716,20000,87600.0,Hungary,Budapest,HU11,Hungary,28008
Som - Szennyviztisztito Telep,46.805427,18.145579,770,3372.6,Hungary,Dél-Dunántúl,HU23,Hungary,1078.31
Somberek - Szennyviztisztito Telep,46.08095,18.674705,8000,35040.0,Hungary,Dél-Dunántúl,HU23,Hungary,11203.2
Somogycsicso - Szennyviztisztito Telep,46.304277,17.136502,175,766.5,Hungary,Dél-Dunántúl,HU23,Hungary,245.07
Somogyszob - Szennyviztisztito Telep,46.285552,17.282475,2571,11260.98,Hungary,Dél-Dunántúl,HU23,Hungary,3600.43
Somogytur - Szennyviztisztito Telep,46.70927,17.775204,4110,18001.8,Hungary,Dél-Dunántúl,HU23,Hungary,5755.64
Sopron - (Balf nelkul) - Szennyviztisztito Telep,47.660096,16.621305,165000,722700.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,231066
Sormas - Szennyviztisztito Telep,46.467653,16.918176,750,3285.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,1050.3
Soshartyan - Szennyviztisztito Telep,48.076542,19.695149,3333,14598.54,Hungary,Észak-Magyarország,HU31,Hungary,4667.53
Soskut - Szennyviztisztito Telep,47.39063,18.846093,3735,16359.3,Hungary,Pest,HU12,Hungary,5230.49
Sulysap - Szennyviztisztito Telep,47.445218,19.565648,27866,122053.08,Hungary,Pest,HU12,Hungary,39023.5
Szamosszeg - Szennyviztisztito Telep,48.053892,22.332389,3075,13468.5,Hungary,Észak-Alföld,HU32,Hungary,4306.23
Sumeg - Szennyviztisztito Telep,46.974087,17.267851,12921,56593.98,Hungary,Közép-Dunántúl,HU21,Hungary,18094.6
Sur - Szennyviztisztito Telep,47.360596,18.035702,1083,4743.54,Hungary,Közép-Dunántúl,HU21,Hungary,1516.63
Sutto  - Szennyviztisztito Telep,47.758969,18.462261,7500,32850.0,Hungary,Közép-Dunántúl,HU21,Hungary,10503
Szabadbattyan - Szennyviztisztito Telep,47.11893,18.383744,8333,36498.54,Hungary,Közép-Dunántúl,HU21,Hungary,11669.5
Szabadegyhaza - Szennyviztisztito Telep,47.058653,18.715254,10917,47816.46,Hungary,Közép-Dunántúl,HU21,Hungary,15288.2
Szabadszallas - Szennyviztisztito Telep,46.886802,19.233958,6785,29718.3,Hungary,Dél-Alföld,HU33,Hungary,9501.71
Szabolcsveresmart - Szennyviztisztito Telep,48.286443,22.004341,4714,20647.32,Hungary,Észak-Alföld,HU32,Hungary,6601.49
Szakadat - Szennyviztisztito Telep,46.536239,18.476331,330,1445.4,Hungary,Dél-Dunántúl,HU23,Hungary,462.132
Szakald - Szennyviztisztito Telep,47.948064,20.907547,300,1314.0,Hungary,Észak-Magyarország,HU31,Hungary,420.12
Szakoly - Szennyviztisztito Telep,47.776108,21.896825,4000,17520.0,Hungary,Észak-Alföld,HU32,Hungary,5601.6
Szakszend - Szennyviztisztito Telep,47.559156,18.155319,2708,11861.04,Hungary,Közép-Dunántúl,HU21,Hungary,3792.28
Szalka - Szennyviztisztito Telep,46.251645,18.609235,1867,8177.46,Hungary,Dél-Dunántúl,HU23,Hungary,2614.55
Szamosker - Szennyviztisztito Telep,48.016212,22.409438,441,1931.58,Hungary,Észak-Alföld,HU32,Hungary,617.576
Szany - Szennyviztisztito Telep,47.44494,17.320946,8000,35040.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,11203.2
Szapar - Szennyviztisztito Telep,47.316687,18.048831,4800,21024.0,Hungary,Közép-Dunántúl,HU21,Hungary,6721.92
Szarvas - Szennyviztisztito Telep,46.854481,20.534514,21617,94682.46,Hungary,Dél-Alföld,HU33,Hungary,30272.4
Szarvasko - Szennyviztisztito Telep,47.984199,20.342795,155,678.9,Hungary,Észak-Magyarország,HU31,Hungary,217.062
Szatymaz - Szennyviztisztito Telep,46.355204,20.067255,12550,54969.0,Hungary,Dél-Alföld,HU33,Hungary,17575
Szazhalombatta - Szennyviztisztito Telep,47.304103,18.910962,20000,87600.0,Hungary,Pest,HU12,Hungary,28008
Szecseny - Szennyviztisztito Telep,48.084881,19.532149,15000,65700.0,Hungary,Észak-Magyarország,HU31,Hungary,21006
Szedres - Szennyviztisztito Telep,46.477144,18.662191,2450,10731.0,Hungary,Dél-Dunántúl,HU23,Hungary,3430.98
Szeged - Szennyviztisztito Telep,46.216618,20.119036,230000,1007400.0,Hungary,Dél-Alföld,HU33,Hungary,322092
Szeghalom - Szennyviztisztito Telep,47.005556,21.150854,19983,87525.54,Hungary,Dél-Alföld,HU33,Hungary,27984.2
Szegvar - Szennyviztisztito Telep,46.562789,20.223624,5000,21900.0,Hungary,Dél-Alföld,HU33,Hungary,7002
Szekesfehervar - Szennyviztisztito Telep,47.18313,18.388876,226105,990339.9,Hungary,Közép-Dunántúl,HU21,Hungary,316637
Szekkutas - Szennyviztisztito Telep,46.507771,20.526972,1983,8685.54,Hungary,Dél-Alföld,HU33,Hungary,2776.99
Szekszard - Szennyviztisztito Telep,46.336316,18.717143,136500,597870.0,Hungary,Dél-Dunántúl,HU23,Hungary,191155
Szendrolad - Szennyviztisztito Telep,48.342992,20.737499,1862,8155.56,Hungary,Észak-Magyarország,HU31,Hungary,2607.54
Szente szennyviztisztito mu,47.961652,19.288823,320,1401.6,Hungary,Észak-Magyarország,HU31,Hungary,448.128
Szentendre - Szennyviztisztito Telep,47.643561,19.076619,63619,278651.22,Hungary,Pest,HU12,Hungary,89092
Szentes - Szennyviztisztito Telep,46.635319,20.240505,65033,284844.54,Hungary,Dél-Alföld,HU33,Hungary,91072.2
Szentistvan - Szennyviztisztito Telep,47.784626,20.66666,6174,27042.12,Hungary,Észak-Magyarország,HU31,Hungary,8646.07
Szentkiraly Szennyviztisztito Telep,46.926937,19.916972,1984,8689.92,Hungary,Dél-Alföld,HU33,Hungary,2778.39
Szentlorinc - Szennyviztisztito Telep,46.029555,17.981864,12666,55477.08,Hungary,Dél-Dunántúl,HU23,Hungary,17737.5
Szentlorinckata - Szennyviztisztito Telep,47.501239,19.756833,12930,56633.4,Hungary,Észak-Alföld,HU32,Hungary,18107.2
Szentpeterfa - Szennyviztisztito Telep,47.079705,16.475863,3700,16206.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,5181.48
Szerencs - Szennyviztisztito Telep,48.151861,21.222611,14500,63510.0,Hungary,Észak-Magyarország,HU31,Hungary,20305.8
Szigetszentmiklos - Szennyviztisztito Telep,47.366102,19.020592,45350,198633.0,Hungary,Budapest,HU11,Hungary,63508.1
Szigetvar - Szennyviztisztito Telep,46.036742,17.80769,25333,110958.54,Hungary,Dél-Dunántúl,HU23,Hungary,35476.3
Szihalom - Szennyviztisztito Telep,47.762926,20.496497,2032,8900.16,Hungary,Észak-Magyarország,HU31,Hungary,2845.61
Szikszo - Szennyviztisztito Telep,48.198093,20.939401,9867,43217.46,Hungary,Észak-Magyarország,HU31,Hungary,13817.7
Szilaspogony - Szennyviztisztito Telep,48.121734,20.039941,2150,9417.0,Hungary,Észak-Magyarország,HU31,Hungary,3010.86
Szilvasvarad - Szennyviztisztito Telep,48.118628,20.385809,6666,29197.08,Hungary,Észak-Magyarország,HU31,Hungary,9335.07
Szob - Szennyviztisztito Telep,47.813741,18.891506,8048,35250.24,Hungary,Pest,HU12,Hungary,11270.4
Szod - Szennyviztisztito Telep,47.720676,19.185166,2050,8979.0,Hungary,Pest,HU12,Hungary,2870.82
Szolnok - Szennyviztisztito Telep,47.149541,20.168243,117333,513918.54,Hungary,Észak-Alföld,HU32,Hungary,164313
Szombathely - Szennyviztisztito Telep,47.206313,16.621482,262500,1149750.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,367605
Szomod - Szennyviztisztito Telep,47.674262,18.339749,3333,14598.54,Hungary,Közép-Dunántúl,HU21,Hungary,4667.53
Szugy - Szennyviztisztito Telep,48.048831,19.33694,1000,4380.0,Hungary,Észak-Magyarország,HU31,Hungary,1400.4
Szuhafo - Szennyviztisztito Telep,48.407659,20.454472,150,657.0,Hungary,Észak-Magyarország,HU31,Hungary,210.06
Tab - Szennyviztisztito Telep,46.733429,18.055399,7740,33901.2,Hungary,Dél-Dunántúl,HU23,Hungary,10839.1
Taborfalva - Szennyviztisztito Telep,47.086031,19.469724,6125,26827.5,Hungary,Pest,HU12,Hungary,8577.45
Tac - Szennyviztisztito Telep,47.085522,18.410211,1665,7292.7,Hungary,Közép-Dunántúl,HU21,Hungary,2331.67
Taktaharkany - Szennyviztisztito Telep,48.077203,21.135601,3833,16788.54,Hungary,Észak-Magyarország,HU31,Hungary,5367.73
Tamasi - Szennyviztisztito Telep,46.631219,18.292258,12000,52560.0,Hungary,Dél-Dunántúl,HU23,Hungary,16804.8
Tapioszele - Szennyviztisztito Telep,47.317324,19.8953,19206,84122.28,Hungary,Észak-Alföld,HU32,Hungary,26896.1
Tapioszentmarton - Szennyviztisztito Telep,47.321692,19.75199,17000,74460.0,Hungary,Pest,HU12,Hungary,23806.8
Tapioszolos - Szennyviztisztito Telep,47.290097,19.832579,2854,12500.52,Hungary,Pest,HU12,Hungary,3996.74
Tapolca - Szennyviztisztito Telep,46.872936,17.437481,30000,131400.0,Hungary,Közép-Dunántúl,HU21,Hungary,42012
Tar - Szennyviztisztito Telep,47.943224,19.719348,2660,11650.8,Hungary,Észak-Magyarország,HU31,Hungary,3725.06
Tardona - Szennyviztisztito Telep,48.179397,20.543,580,2540.4,Hungary,Észak-Magyarország,HU31,Hungary,812.232
Tardos - Szennyviztisztito Telep,47.65575,18.452359,2500,10950.0,Hungary,Közép-Dunántúl,HU21,Hungary,3501
Tarhos - Szennyviztisztito Telep,46.814812,21.223639,733,3210.54,Hungary,Dél-Alföld,HU33,Hungary,1026.49
Tarjan - Szennyviztisztito Telep,47.602864,18.52014,3170,13884.6,Hungary,Közép-Dunántúl,HU21,Hungary,4439.27
Tarpa - Szennyviztisztito Telep,48.101741,22.557494,2056,9005.28,Hungary,Észak-Alföld,HU32,Hungary,2879.22
Tass - Szennyviztisztito Telep,47.008806,19.036156,4250,18615.0,Hungary,Dél-Alföld,HU33,Hungary,5951.7
Tat - Szennyviztisztito Telep,47.734903,18.65532,11597,50794.86,Hungary,Közép-Dunántúl,HU21,Hungary,16240.4
Tata - Szennyviztisztito Telep,47.677444,18.308917,28983,126945.54,Hungary,Közép-Dunántúl,HU21,Hungary,40587.8
Tatabanya - Szennyviztisztito Telep,47.595618,18.383646,109416,479242.08,Hungary,Közép-Dunántúl,HU21,Hungary,153226
Tatarszentgyorgy - Szennyviztisztito Telep,47.063386,19.377141,1700,7446.0,Hungary,Pest,HU12,Hungary,2380.68
Telki - Szennyviztisztito Telep,47.546195,18.815868,5133,22482.54,Hungary,Pest,HU12,Hungary,7188.25
Telkibanya - Szennyviztisztito Telep,48.507522,21.31913,1166,5107.08,Hungary,Észak-Magyarország,HU31,Hungary,1632.87
Tengelic - Szennyviztisztito Telep,46.539808,18.707403,2916,12772.08,Hungary,Dél-Dunántúl,HU23,Hungary,4083.57
Tenk - Szennyviztisztito Telep,47.665489,20.358207,1200,5256.0,Hungary,Észak-Magyarország,HU31,Hungary,1680.48
Tes - Szennyviztisztito Telep,47.269149,18.05519,750,3285.0,Hungary,Közép-Dunántúl,HU21,Hungary,1050.3
Tet - Szennyviztisztito Telep,47.507443,17.517913,14000,61320.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,19605.6
Tevel - Szennyviztisztito Telep,46.397924,18.466554,1666,7297.08,Hungary,Dél-Dunántúl,HU23,Hungary,2333.07
Tiszaalpar - Szennyviztisztito Telep,46.807404,19.980998,5500,24090.0,Hungary,Dél-Alföld,HU33,Hungary,7702.2
Tiszabercel - Szennyviztisztito Telep,48.128472,21.644786,2625,11497.5,Hungary,Észak-Alföld,HU32,Hungary,3676.05
Tiszacsege - Szennyviztisztito Telep,47.683998,20.995911,4721,20677.98,Hungary,Észak-Alföld,HU32,Hungary,6611.29
Tiszadada-Tiszadob kozos szennyviztisztito mu,48.011396,21.220402,5335,23367.3,Hungary,Észak-Magyarország,HU31,Hungary,7471.13
Tiszadorogma - Szennyviztisztito Telep,47.685931,20.844839,2625,11497.5,Hungary,Észak-Magyarország,HU31,Hungary,3676.05
Tiszafoldvar - Szennyviztisztito Telep,46.986538,20.270037,10833,47448.54,Hungary,Észak-Alföld,HU32,Hungary,15170.5
Tiszafured - Szennyviztisztito Telep,47.623534,20.763619,18333,80298.54,Hungary,Észak-Alföld,HU32,Hungary,25673.5
Tiszakecske - Szennyviztisztito Telep,46.921846,20.091936,32000,140160.0,Hungary,Észak-Alföld,HU32,Hungary,44812.8
Tiszakeszi - Szennyviztisztito Telep,47.783198,20.993801,1900,8322.0,Hungary,Észak-Alföld,HU32,Hungary,2660.76
Tiszalok  - Szennyviztisztito Telep,48.00726,21.415508,11578,50711.64,Hungary,Észak-Alföld,HU32,Hungary,16213.8
Tiszaluc - Szennyviztisztito Telep,48.013944,21.019034,4233,18540.54,Hungary,Észak-Magyarország,HU31,Hungary,5927.89
Tiszaroff - Szennyviztisztito Telep,47.410377,20.452875,3998,17511.24,Hungary,Észak-Alföld,HU32,Hungary,5598.8
Tiszasas - Szennyviztisztito Telep,46.815888,20.096764,4678,20489.64,Hungary,Észak-Alföld,HU32,Hungary,6551.07
Tiszaszentimre - Szennyviztisztito Telep,47.490928,20.694348,1966,8611.08,Hungary,Észak-Alföld,HU32,Hungary,2753.19
Tiszatarjan Szennyviztisztito Telep,47.830414,20.996922,1200,5256.0,Hungary,Észak-Alföld,HU32,Hungary,1680.48
Tiszatenyo - Szennyviztisztito Telep,47.145937,20.377577,4730,20717.4,Hungary,Észak-Alföld,HU32,Hungary,6623.89
Tiszaujvaros - Szennyviztisztito Telep,47.92389,21.040219,29400,128772.0,Hungary,Észak-Magyarország,HU31,Hungary,41171.8
Tiszavasvari - Szennyviztisztito Telep,47.936215,21.356549,14275,62524.5,Hungary,Észak-Alföld,HU32,Hungary,19990.7
Tofej - Szennyviztisztito Telep,46.660635,16.791426,1132,4958.16,Hungary,Nyugat-Dunántúl,HU22,Hungary,1585.25
Tokaj - Szennyviztisztito Telep,48.100602,21.425442,16667,73001.46,Hungary,Észak-Magyarország,HU31,Hungary,23340.5
Tokol - Szennyviztisztito Telep,47.287862,18.940225,47000,205860.0,Hungary,Pest,HU12,Hungary,65818.8
Tokorcs - Szennyviztisztito Telep,47.265392,17.0948,330,1445.4,Hungary,Nyugat-Dunántúl,HU22,Hungary,462.132
Tolna - Szennyviztisztito Telep,46.414073,18.783017,27292,119538.96,Hungary,Dél-Dunántúl,HU23,Hungary,38219.7
Tomor - Szennyviztisztito Telep,48.320847,20.886351,200,876.0,Hungary,Észak-Magyarország,HU31,Hungary,280.08
Tompa - Szennyviztisztito Telep,46.224064,19.531841,4175,18286.5,Hungary,Dél-Alföld,HU33,Hungary,5846.67
Torokbalint - Szennyviztisztito Telep,47.448744,18.921088,24000,105120.0,Hungary,Pest,HU12,Hungary,33609.6
Torokszentmiklos - Szennyviztisztito Telep,47.198941,20.418058,22275,97564.5,Hungary,Észak-Alföld,HU32,Hungary,31193.9
Totkomlos - Szennyviztisztito Telep,46.421437,20.720508,6291,27554.58,Hungary,Dél-Alföld,HU33,Hungary,8809.92
Totszerdahely - Szennyviztisztito Telep,46.39015,16.785074,5500,24090.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,7702.2
Tunyogmatolcs - Szennyviztisztito Telep,47.964585,22.434258,3972,17397.36,Hungary,Észak-Alföld,HU32,Hungary,5562.39
Tura - Szennyviztisztito Telep,47.593388,19.625989,10559,46248.42,Hungary,Pest,HU12,Hungary,14786.8
Turje - Szennyviztisztito Telep,46.974391,17.097295,1000,4380.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,1400.4
Turkeve - Szennyviztisztito Telep,47.083871,20.747199,9500,41610.0,Hungary,Észak-Alföld,HU32,Hungary,13303.8
Turricse - Szennyviztisztito Telep,47.961052,22.765702,6050,26499.0,Hungary,Észak-Alföld,HU32,Hungary,8472.42
Tuzser - Szennyviztisztito Telep,48.3322,22.108968,6044,26472.72,Hungary,Észak-Alföld,HU32,Hungary,8464.02
Ujbarok - Szennyviztisztito Telep,47.482005,18.570567,9690,42442.2,Hungary,Közép-Dunántúl,HU21,Hungary,13569.9
Ujfeherto - Szennyviztisztito Telep,47.808386,21.643852,14000,61320.0,Hungary,Észak-Alföld,HU32,Hungary,19605.6
Ujhartyan - Szennyviztisztito Telep,47.232618,19.373419,7784,34093.92,Hungary,Pest,HU12,Hungary,10900.7
Ujiraz - Szennyviztisztito Telep,46.984921,21.342549,400,1752.0,Hungary,Dél-Alföld,HU33,Hungary,560.16
Ujkigyos - Szennyviztisztito Telep,46.598981,20.994426,10800,47304.0,Hungary,Dél-Alföld,HU33,Hungary,15124.3
Ujlengyel - Szennyviztisztito Telep,47.208372,19.46437,4000,17520.0,Hungary,Pest,HU12,Hungary,5601.6
Ujleta - Szennyviztisztito Telep,47.455498,21.867104,1091,4778.58,Hungary,Észak-Alföld,HU32,Hungary,1527.84
Ujszentmargita - Szennyviztisztito Telep,47.722164,21.08982,1192,5220.96,Hungary,Észak-Alföld,HU32,Hungary,1669.28
Ujudvar - Szennyviztisztito Telep,46.536383,16.980785,425,1861.5,Hungary,Nyugat-Dunántúl,HU22,Hungary,595.17
Uraiujfalu - Szennyviztisztito Telep,47.371647,16.997522,1305,5715.9,Hungary,Nyugat-Dunántúl,HU22,Hungary,1827.52
Urkut - Szennyviztisztito Telep,47.087353,17.621176,2229,9763.02,Hungary,Közép-Dunántúl,HU21,Hungary,3121.49
Vac - Szennyviztisztito Telep,47.761752,19.137778,116666,510997.08,Hungary,Pest,HU12,Hungary,163379
Vacszentlaszlo - Szennyviztisztito Telep,47.55713,19.559387,7020,30747.6,Hungary,Pest,HU12,Hungary,9830.81
Vagashuta - Szennyviztisztito Telep,48.424583,21.532905,98,429.24,Hungary,Észak-Magyarország,HU31,Hungary,137.239
Vaja - Szennyviztisztito Telep,47.991297,22.17759,4100,17958.0,Hungary,Észak-Alföld,HU32,Hungary,5741.64
Valkonya - Szennyviztisztito Telep,46.498561,16.806335,120,525.6,Hungary,Nyugat-Dunántúl,HU22,Hungary,168.048
Vallus - Szennyviztisztito Telep,46.846658,17.299875,100,438.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,140.04
Vamospercs - Szennyviztisztito Telep,47.557767,21.89335,7714,33787.32,Hungary,Észak-Alföld,HU32,Hungary,10802.7
Varpalota - Szennyviztisztito Telep,47.198093,18.159138,30300,132714.0,Hungary,Közép-Dunántúl,HU21,Hungary,42432.1
Varsad - Szennyviztisztito Telep,46.527408,18.516626,550,2409.0,Hungary,Dél-Dunántúl,HU23,Hungary,770.22
Varvolgy - Szennyviztisztito Telep,46.872329,17.26176,1350,5913.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,1890.54
Vasarosnameny-Gergelyiugornya - Szennyviztisztito Telep,48.1273,22.360112,1667,7301.46,Hungary,Észak-Alföld,HU32,Hungary,2334.47
Vese - Szennyviztisztito Telep,46.406647,17.273029,1543,6758.34,Hungary,Dél-Dunántúl,HU23,Hungary,2160.82
Vasarosnameny-Gergelyiugornya nelkul - Szennyviztisztito Telep,48.137999,22.306755,11039,48350.82,Hungary,Észak-Alföld,HU32,Hungary,15459
Vasvar - Szennyviztisztito Telep,47.058888,16.789891,5790,25360.2,Hungary,Nyugat-Dunántúl,HU22,Hungary,8108.32
Veresegyhaz - Szennyviztisztito Telep,47.631414,19.258636,40000,175200.0,Hungary,Pest,HU12,Hungary,56016
Verpelet - Szennyviztisztito Telep,47.836183,20.221431,2292,10038.96,Hungary,Észak-Magyarország,HU31,Hungary,3209.72
Verseg es Kartal - Szennyviztisztito Telep,47.714489,19.567738,7493,32819.34,Hungary,Pest,HU12,Hungary,10493.2
Vertesacsa - Szennyviztisztito Telep,47.385121,18.571535,2850,12483.0,Hungary,Közép-Dunántúl,HU21,Hungary,3991.14
Veszprem - Szennyviztisztito Telep,47.122758,17.913258,122373,535993.74,Hungary,Közép-Dunántúl,HU21,Hungary,171371
Veszpremvarsany - Szennyviztisztito Telep,47.447126,17.819112,2067,9053.46,Hungary,Nyugat-Dunántúl,HU22,Hungary,2894.63
Veszto - Szennyviztisztito Telep,46.932063,21.238526,10000,43800.0,Hungary,Dél-Alföld,HU33,Hungary,14004
Villany - Szennyviztisztito Telep,45.872139,18.465425,15100,66138.0,Hungary,Dél-Dunántúl,HU23,Hungary,21146
Visonta - Szennyviztisztito Telep,47.771196,20.0386,5000,21900.0,Hungary,Észak-Magyarország,HU31,Hungary,7002
Zahony - Szennyviztisztito Telep,48.396373,22.15677,7000,30660.0,Hungary,Észak-Alföld,HU32,Hungary,9802.8
Zalaapati - Szennyviztisztito Telep,46.722211,17.113534,1968,8619.84,Hungary,Nyugat-Dunántúl,HU22,Hungary,2755.99
Zalacsany - Szennyviztisztito Telep,46.812852,17.106989,1000,4380.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,1400.4
Zalaegerszeg - Szennyviztisztito Telep,46.853346,16.857578,180000,788400.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,252072
Zalakaros - Szennyviztisztito Telep,46.546204,17.138196,13820,60531.6,Hungary,Nyugat-Dunántúl,HU22,Hungary,19353.5
Zalakomar - Szennyviztisztito Telep,46.528801,17.168402,4500,19710.0,Hungary,Dél-Dunántúl,HU23,Hungary,6301.8
"Zalalovo - (Irsapuszta, Szucsmajor nelkul) - Szennyviztisztito Telep",46.843298,16.611093,4772,20901.36,Hungary,Nyugat-Dunántúl,HU22,Hungary,6682.71
Zalaszentgrot - Szennyviztisztito Telep,46.935753,17.07817,10750,47085.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,15054.3
Zalaszentmarton - Szennyviztisztito Telep,46.704099,17.068541,76,332.88,Hungary,Nyugat-Dunántúl,HU22,Hungary,106.43
Zamoly - Szennyviztisztito Telep,47.32528,18.411407,4590,20104.2,Hungary,Közép-Dunántúl,HU21,Hungary,6427.84
Zebegeny - Szennyviztisztito Telep,47.794368,18.909649,1000,4380.0,Hungary,Pest,HU12,Hungary,1400.4
Zirc - Szennyviztisztito Telep,47.276497,17.869591,8890,38938.2,Hungary,Közép-Dunántúl,HU21,Hungary,12449.6
Zomba - Szennyviztisztito Telep,46.399101,18.573186,2200,9636.0,Hungary,Dél-Dunántúl,HU23,Hungary,3080.88
Zsaka - Szennyviztisztito Telep,47.12302,21.441828,2970,13008.6,Hungary,Észak-Alföld,HU32,Hungary,4159.19
Zsambek - Szennyviztisztito Telep,47.540191,18.731024,8000,35040.0,Hungary,Pest,HU12,Hungary,11203.2
Zsana - Szennyviztisztito Telep,46.375708,19.66433,1200,5256.0,Hungary,Dél-Alföld,HU33,Hungary,1680.48
Zsujta - Szennyviztisztito Telep,48.495536,21.282167,260,1138.8,Hungary,Észak-Magyarország,HU31,Hungary,364.104
COV Kechnec - Milhost,48.535203,21.269486,7200,31536.0,Hungary,Észak-Magyarország,HU31,Hungary,10082.9
COV Kralovsky Chlmec,48.404102,21.972509,12752,55853.76,Hungary,Észak-Magyarország,HU31,Hungary,17857.9
Heiligenbrunn,47.01243938,16.45185355,2500,10950.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,3501
Rechnitz,47.30154332,16.45340332,6000,26280.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,8402.4
Lutzmannsburg (Lutzmannsburg - Frankenau),47.45595797,16.66122331,9000,39420.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,12603.6
Andau,47.7786671,17.04913647,13500,59130.0,Hungary,Nyugat-Dunántúl,HU22,Hungary,18905.4
